Date,Close,Open,High,Low,Volume,Change
2015年6月,"4,790.20","5,029.05","5,095.04","4,712.97",2.95B,-4.35%
2015年7月,"5,082.61","4,849.43","5,184.74","4,601.90",2.70B,6.10%
2015年8月,"4,652.95","5,076.80","5,217.80","4,230.49",2.66B,-8.45%
2015年9月,"4,455.29","4,586.33","4,733.05","4,278.57",2.88B,-4.25%
2015年10月,"4,897.66","4,518.03","4,947.02","4,386.10",2.82B,9.93%
2015年11月,"4,957.60","4,848.86","5,011.65","4,751.03",2.48B,1.22%
2015年12月,"4,637.06","4,960.38","4,975.71","4,472.65",2.74B,-6.47%
2016年1月,"4,417.02","4,582.05","4,586.11","4,084.68",2.76B,-4.75%
2016年2月,"4,353.55","4,418.14","4,422.61","3,892.46",3.02B,-1.44%
2016年3月,"4,385.06","4,343.93","4,580.97","4,323.18",2.70B,0.72%
2016年4月,"4,428.96","4,331.28","4,607.69","4,229.12",2.45B,1.00%
2016年5月,"4,505.62","4,455.76","4,536.63","4,245.17",2.14B,1.73%
2016年6月,"4,237.48","4,502.84","4,507.22","3,955.98",3.11B,-5.95%
2016年7月,"4,439.81","4,261.09","4,474.67","4,062.07",2.14B,4.77%
2016年8月,"4,438.22","4,469.99","4,528.00","4,293.34",1.76B,-0.04%
2016年9月,"4,448.26","4,448.03","4,569.62","4,310.88",2.19B,0.23%
2016年10月,"4,509.26","4,447.54","4,579.28","4,370.65",2.01B,1.37%
2016年11月,"4,578.34","4,532.34","4,606.66","4,344.88",2.43B,1.53%
2016年12月,"4,862.31","4,571.20","4,864.29","4,490.15",2.12B,6.20%
2017年1月,"4,748.90","4,845.96","4,929.60","4,748.90",1.98B,-2.33%
2017年2月,"4,858.58","4,786.85","4,932.35","4,733.82",1.97B,2.31%
2017年3月,"5,122.51","4,897.48","5,122.51","4,897.48",2.26B,5.43%
2017年4月,"5,267.33","5,130.18","5,296.52","4,980.41",2.10B,2.83%
2017年5月,"5,283.63","5,284.88","5,442.10","5,238.51",2.36B,0.31%
2017年6月,"5,120.68","5,290.84","5,372.97","5,117.23",2.02B,-3.08%
2017年7月,"5,093.77","5,151.19","5,259.47","5,092.14",1.69B,-0.53%
2017年8月,"5,085.59","5,116.90","5,231.65","4,995.07",1.60B,-0.16%
2017年9月,"5,329.81","5,117.19","5,329.81","5,050.09",1.89B,4.80%
2017年10月,"5,503.29","5,332.92","5,513.53","5,326.66",1.63B,3.25%
2017年11月,"5,372.79","5,524.38","5,536.40","5,267.22",1.80B,-2.37%
2017年12月,"5,312.56","5,374.13","5,429.03","5,299.06",1.49B,-1.12%
2018年1月,"5,481.93","5,318.74","5,567.03","5,258.66",1.76B,3.19%
2018年2月,"5,320.49","5,510.59","5,529.40","5,051.21",1.97B,-2.94%
2018年3月,"5,167.30","5,304.81","5,315.77","5,038.12",2.00B,-2.88%
2018年4月,"5,520.50","5,144.63","5,521.44","5,094.69",1.59B,6.84%
2018年5月,"5,398.40","5,511.46","5,657.44","5,381.38",1.90B,-2.21%
2018年6月,"5,323.53","5,440.42","5,560.62","5,246.41",1.94B,-1.39%
2018年7月,"5,511.30","5,264.40","5,529.03","5,242.64",1.79B,3.53%
2018年8月,"5,406.85","5,520.33","5,539.41","5,287.18",1.58B,-1.90%
2018年9月,"5,493.49","5,400.70","5,546.80","5,226.31",1.79B,1.60%
2018年10月,"5,093.44","5,494.93","5,519.94","4,896.80",2.33B,-7.28%
2018年11月,"5,003.92","5,076.55","5,168.11","4,894.30",1.91B,-1.76%
2018年12月,"4,730.69","5,112.58","5,115.13","4,555.99",1.85B,-5.46%
2019年1月,"4,992.72","4,642.18","5,016.28","4,606.20",1.81B,5.54%
2019年2月,"5,240.53","5,004.65","5,248.50","4,946.14",1.74B,4.96%
2019年3月,"5,350.53","5,267.14","5,443.10","5,211.76",1.81B,2.10%
2019年4月,"5,586.41","5,394.50","5,601.38","5,376.18",1.60B,4.41%
2019年5月,"5,207.63","5,568.20","5,573.16","5,160.91",1.95B,-6.78%
2019年6月,"5,538.97","5,171.61","5,582.24","5,152.30",1.73B,6.36%
2019年7月,"5,518.90","5,584.13","5,672.77","5,496.77",1.58B,-0.36%
2019年8月,"5,480.48","5,500.91","5,563.65","5,170.77",1.78B,-0.70%
2019年9月,"5,677.79","5,483.43","5,696.25","5,441.18",1.73B,3.60%
2019年10月,"5,729.86","5,696.20","5,778.24","5,393.49",1.89B,0.92%
2019年11月,"5,905.17","5,749.48","5,966.79","5,739.70",1.58B,3.06%
2019年12月,"5,978.06","5,910.12","6,065.00","5,697.06",1.46B,1.23%
2020年1月,"5,806.34","6,016.61","6,109.81","5,799.04",1.64B,-2.87%
2020年2月,"5,309.90","5,822.04","6,111.41","5,229.56",2.25B,-8.55%
2020年3月,"4,822.11","5,406.73","5,509.28","4,691.20",-,-9.19%
