Date,Close,Open,High,Low,Volume,Change
2014年8月,"5,625.90","5,632.90","5,679.50","5,425.20",12.63B,-0.12%
2014年9月,"5,292.80","5,625.90","5,672.70","5,253.10",13.02B,-5.92%
2014年10月,"5,526.60","5,292.80","5,526.60","5,122.00",14.41B,4.42%
2014年11月,"5,313.00","5,526.60","5,550.30","5,292.90",11.45B,-3.86%
2014年12月,"5,411.00","5,313.00","5,486.70","5,142.80",13.20B,1.84%
2015年1月,"5,588.30","5,411.00","5,619.50","5,267.40",11.71B,3.28%
2015年2月,"5,928.80","5,588.30","5,955.50","5,588.30",14.49B,6.09%
2015年3月,"5,891.50","5,928.80","5,996.90","5,748.70",15.21B,-0.63%
2015年4月,"5,790.00","5,891.50","5,996.40","5,749.90",11.18B,-1.72%
2015年5月,"5,777.20","5,790.00","5,901.80","5,574.60",13.17B,-0.22%
2015年6月,"5,459.00","5,777.20","5,777.20","5,390.50",14.04B,-5.51%
2015年7月,"5,699.20","5,455.40","5,718.90","5,383.70",12.86B,4.40%
2015年8月,"5,207.00","5,699.20","5,727.70","4,928.30",15.46B,-8.64%
2015年9月,"5,021.60","5,207.00","5,221.10","4,918.40",16.09B,-3.56%
2015年10月,"5,239.40","5,021.70","5,384.80","5,021.70",12.94B,4.34%
2015年11月,"5,166.50","5,239.40","5,313.70","4,979.20",13.83B,-1.39%
2015年12月,"5,295.90","5,166.50","5,325.80","4,909.60",13.50B,2.50%
2016年1月,"5,005.50","5,295.90","5,331.40","4,803.90",11.39B,-5.48%
2016年2月,"4,880.90","5,005.50","5,073.00","4,706.70",14.98B,-2.49%
2016年3月,"5,082.80","4,880.90","5,216.20","4,868.10",14.68B,4.14%
2016年4月,"5,252.20","5,082.80","5,281.60","4,893.50",11.62B,3.33%
2016年5月,"5,378.60","5,252.20","5,427.70","5,182.20",13.76B,2.41%
2016年6月,"5,233.40","5,378.60","5,392.50","5,051.00",13.81B,-2.70%
2016年7月,"5,562.40","5,233.40","5,570.40","5,148.70",11.52B,6.29%
2016年8月,"5,433.00","5,562.40","5,611.20","5,412.60",13.19B,-2.33%
2016年9月,"5,435.90","5,433.00","5,473.30","5,192.20",13.84B,0.05%
2016年10月,"5,317.70","5,435.90","5,498.00","5,261.40",12.20B,-2.17%
2016年11月,"5,440.50","5,317.70","5,520.90","5,052.10",15.05B,2.31%
2016年12月,"5,665.80","5,440.50","5,699.10","5,383.80",12.49B,4.14%
2017年1月,"5,620.90","5,667.40","5,827.50","5,604.30",10.58B,-0.79%
2017年2月,"5,712.20","5,620.90","5,833.20","5,582.70",13.23B,1.62%
2017年3月,"5,864.90","5,712.20","5,901.50","5,675.00",15.41B,2.67%
2017年4月,"5,924.10","5,864.90","5,950.10","5,790.60",10.54B,1.01%
2017年5月,"5,724.60","5,924.10","5,956.50","5,679.80",15.25B,-3.37%
2017年6月,"5,721.50","5,724.60","5,836.40","5,629.80",14.72B,-0.05%
2017年7月,"5,720.60","5,721.50","5,799.60","5,653.30",11.80B,-0.02%
2017年8月,"5,714.50","5,720.60","5,806.30","5,645.80",13.92B,-0.11%
2017年9月,"5,681.60","5,714.50","5,777.70","5,639.40",11.07B,-0.58%
2017年10月,"5,909.00","5,681.60","5,938.10","5,650.90",10.92B,4.00%
2017年11月,"5,969.90","5,909.00","6,052.10","5,909.00",11.78B,1.03%
2017年12月,"6,065.10","5,969.90","6,092.80","5,938.70",10.43B,1.59%
2018年1月,"6,037.70","6,065.10","6,150.00","5,991.90",9.76B,-0.45%
2018年2月,"6,015.96","6,037.70","6,121.40","5,786.80",12.88B,-0.36%
2018年3月,"5,759.40","6,016.00","6,026.10","5,752.70",12.35B,-4.26%
2018年4月,"5,982.70","5,759.40","5,991.10","5,724.80",9.95B,3.88%
2018年5月,"6,011.90","5,982.70","6,146.80","5,964.10",13.30B,0.49%
2018年6月,"6,194.60","6,011.90","6,250.80","5,972.00",12.08B,3.04%
2018年7月,"6,280.20","6,194.60","6,306.10","6,174.40",11.14B,1.38%
2018年8月,"6,319.50","6,280.20","6,373.50","6,230.90",13.82B,0.63%
2018年9月,"6,207.60","6,319.50","6,333.70","6,102.00",12.07B,-1.77%
2018年10月,"5,830.30","6,207.60","6,207.60","5,624.60",14.01B,-6.08%
2018年11月,"5,667.20","5,830.30","5,941.30","5,594.00",13.85B,-2.80%
2018年12月,"5,646.40","5,667.20","5,771.20","5,410.20",12.46B,-0.37%
2019年1月,"5,864.70","5,646.40","5,915.20","5,552.00",10.83B,3.87%
2019年2月,"6,169.00","5,864.70","6,191.10","5,848.90",13.71B,5.19%
2019年3月,"6,180.70","6,169.00","6,270.90","6,096.80",14.42B,0.19%
2019年4月,"6,325.50","6,180.70","6,390.50","6,169.80",10.47B,2.34%
2019年5月,"6,396.90","6,325.50","6,510.90","6,203.10",13.87B,1.13%
2019年6月,"6,618.80","6,396.90","6,691.50","6,315.60",13.58B,3.47%
2019年7月,"6,812.60","6,618.80","6,875.50","6,618.80",13.38B,2.93%
2019年8月,"6,604.20","6,812.60","6,812.60","6,396.00",15.48B,-3.06%
2019年9月,"6,688.30","6,604.20","6,775.60","6,503.90",14.70B,1.27%
2019年10月,"6,663.40","6,688.30","6,766.20","6,475.40",13.04B,-0.37%
2019年11月,"6,846.00","6,663.40","6,893.70","6,634.70",12.65B,2.74%
2019年12月,"6,684.10","6,846.00","6,890.00","6,590.10",11.09B,-2.36%
2020年1月,"7,017.20","6,684.10","7,144.90","6,669.20",10.88B,4.98%
2020年2月,"6,441.20","7,017.20","7,197.20","6,426.80",15.83B,-8.21%
2020年3月,"5,820.10","6,416.20","6,524.30","5,538.90",-,-9.64%
