Date,Close,Open,High,Low,Volume,Change
2012年10月,"57,068.20","59,171.20","60,411.50","56,580.90",65.39M,-3.56%
2012年11月,"57,474.60","57,065.40","59,560.80","55,125.60",62.04M,0.71%
2012年12月,"60,952.10","57,479.40","61,322.20","57,128.70",62.25M,6.05%
2013年1月,"59,761.50","60,990.30","63,472.60","59,114.00",77.08M,-1.95%
2013年2月,"57,424.30","59,764.50","60,496.10","55,430.30",71.00M,-3.91%
2013年3月,"56,352.10","57,422.20","59,472.50","54,648.00",86.58M,-1.87%
2013年4月,"55,910.40","56,348.10","56,975.80","52,391.50",106.42M,-0.78%
2013年5月,"53,506.10","55,918.70","57,098.60","52,942.20",108.60M,-4.30%
2013年6月,"47,457.10","53,512.30","54,289.10","45,405.90",114.21M,-11.31%
2013年7月,"48,234.50","47,457.90","49,669.20","44,107.10",113.30M,1.64%
2013年8月,"50,011.80","48,235.00","52,398.40","47,164.30",145.18M,3.68%
2013年9月,"52,338.20","50,012.30","55,900.00","50,012.30",125.98M,4.65%
2013年10月,"54,256.20","52,337.30","56,747.00","51,870.30",129.97M,3.66%
2013年11月,"52,482.50","54,255.00","54,538.60","51,290.30",65.61M,-3.27%
2013年12月,"51,507.20","52,479.10","52,479.10","49,842.30",56.41M,-1.86%
2014年1月,"47,639.00","51,522.20","51,656.10","46,813.70",73.71M,-7.51%
2014年2月,"47,094.40","47,622.80","48,669.20","46,109.50",64.04M,-1.14%
2014年3月,"50,414.90","47,092.20","50,417.60","44,904.80",67.63M,7.05%
2014年4月,"51,626.70","50,412.10","53,393.60","49,773.60",72.97M,2.40%
2014年5月,"51,239.30","51,630.30","54,459.40","51,239.30",73.70M,-0.75%
2014年6月,"53,168.20","51,239.30","55,283.70","51,239.30",53.45M,3.76%
2014年7月,"55,829.40","53,170.50","58,138.00","52,734.70",68.06M,5.01%
2014年8月,"61,288.20","55,827.40","61,442.90","55,238.60",72.75M,9.78%
2014年9月,"54,116.00","61,294.50","62,304.90","53,536.40",83.75M,-11.70%
2014年10月,"54,628.60","54,115.20","58,897.50","48,722.30",115.83M,0.95%
2014年11月,"54,724.00","54,628.60","57,359.30","50,885.70",67.38M,0.17%
2014年12月,"50,007.40","54,719.50","54,719.50","45,852.80",69.82M,-8.62%
2015年1月,"46,907.70","50,004.50","50,281.30","46,484.30",77.72M,-6.20%
2015年2月,"51,583.10","46,933.50","52,457.10","46,760.20",65.31M,9.97%
2015年3月,"51,150.20","51,580.00","52,318.80","47,904.90",79.89M,-0.84%
2015年4月,"56,229.40","51,186.30","56,965.20","51,186.30",81.11M,9.93%
2015年5月,"52,760.50","56,230.00","58,574.80","52,760.50",69.37M,-6.17%
2015年6月,"53,080.90","52,752.90","54,360.80","52,548.20",63.04M,0.61%
2015年7月,"50,864.80","53,080.90","53,456.40","48,624.10",66.97M,-4.17%
2015年8月,"46,625.50","50,866.90","50,866.90","42,749.20",73.39M,-8.33%
2015年9月,"45,059.30","46,625.10","49,395.60","43,766.60",81.48M,-3.36%
2015年10月,"45,868.80","45,064.30","49,752.00","44,788.90",80.10M,1.80%
2015年11月,"45,120.40","45,868.80","49,054.40","45,105.90",68.60M,-1.63%
2015年12月,"43,350.00","45,121.10","47,142.40","43,137.00",66.35M,-3.92%
2016年1月,"40,406.00","43,348.90","43,348.90","37,046.10",72.21M,-6.79%
2016年2月,"42,793.90","40,396.50","43,601.30","38,596.20",71.70M,5.91%
2016年3月,"50,055.30","42,795.20","52,261.90","42,795.20",125.12M,16.97%
2016年4月,"53,910.50","50,054.40","54,977.70","47,873.70",91.66M,7.70%
2016年5月,"48,471.70","53,909.50","54,112.80","48,291.50",81.20M,-10.09%
2016年6月,"51,526.90","48,468.20","51,811.60","48,066.70",81.39M,6.30%
2016年7月,"57,308.20","51,540.20","57,473.80","50,825.00",77.32M,11.22%
2016年8月,"57,901.10","57,309.20","59,417.90","55,695.50",83.45M,1.03%
2016年9月,"58,367.00","57,901.50","60,310.50","56,459.10",70.19M,0.80%
2016年10月,"64,924.50","58,370.20","65,054.40","58,366.50",76.62M,11.23%
2016年11月,"61,906.40","64,921.90","65,291.10","58,322.30",85.58M,-4.65%
2016年12月,"60,227.30","61,906.40","61,935.70","56,828.60",65.99M,-2.71%
2017年1月,"64,670.80","60,227.30","66,593.60","59,370.90",61.91M,7.38%
2017年2月,"66,662.10","64,686.90","69,487.60","63,740.00",58.53M,3.08%
2017年3月,"64,984.10","66,661.30","67,397.90","62,496.20",75.97M,-2.52%
2017年4月,"65,403.20","64,989.20","66,211.20","62,826.30",56.79M,0.64%
2017年5月,"62,711.50","65,404.00","68,791.90","60,314.70",89.45M,-4.12%
2017年6月,"62,900.00","62,711.50","63,636.60","60,543.60",67.37M,0.30%
2017年7月,"65,920.40","62,900.90","66,048.00","62,035.10",55.45M,4.80%
2017年8月,"70,835.10","65,925.10","71,505.70","65,925.10",70.27M,7.46%
2017年9月,"74,293.50","70,848.20","76,419.60","70,846.00",71.06M,4.88%
2017年10月,"74,308.50","74,294.50","78,024.10","73,845.20",67.89M,0.02%
2017年11月,"71,971.00","74,310.30","75,199.30","70,824.90",67.18M,-3.15%
2017年12月,"76,402.10","71,955.30","76,436.90","71,356.40",56.34M,6.16%
2018年1月,"84,912.70","76,402.60","86,212.80","76,402.60",74.06M,11.14%
2018年2月,"85,353.60","84,912.90","88,317.80","79,690.10",73.81M,0.52%
2018年3月,"85,365.60","85,337.20","87,333.20","82,889.40",72.31M,0.01%
2018年4月,"86,115.50","85,364.80","87,178.70","82,762.00",66.97M,0.88%
2018年5月,"76,753.60","86,110.80","86,678.20","75,336.90",99.40M,-10.87%
2018年6月,"72,762.50","76,779.40","78,892.00","69,068.80",96.20M,-5.20%
2018年7月,"79,220.40","72,762.50","80,588.70","71,934.70",71.74M,8.88%
2018年8月,"76,677.50","79,213.00","81,792.10","74,875.80",83.19M,-3.21%
2018年9月,"79,342.40","76,675.50","80,106.90","74,274.50",67.45M,3.48%
2018年10月,"87,423.60","79,350.40","88,377.20","78,090.70",124.90M,10.19%
2018年11月,"89,504.00","87,427.60","90,245.50","84,030.40",90.78M,2.38%
2018年12月,"87,887.30","89,511.20","91,242.20","83,891.70",82.22M,-1.81%
2019年1月,"97,393.70","87,887.30","98,405.20","87,535.90",109.60M,10.82%
2019年2月,"95,584.40","97,395.50","98,588.60","93,424.30",97.94M,-1.86%
2019年3月,"95,414.60","95,584.40","100,438.90","91,584.30",89.38M,-0.18%
2019年4月,"96,353.30","95,422.90","97,610.30","92,337.50",93.19M,0.98%
2019年5月,"97,030.30","96,339.30","97,992.30","89,408.90",101.11M,0.70%
2019年6月,"100,967.20","97,035.80","102,617.30","95,685.80",90.98M,4.06%
2019年7月,"101,812.10","100,973.50","106,650.10","100,072.80",97.40M,0.84%
2019年8月,"101,134.60","101,818.90","104,848.20","95,855.30",119.85M,-0.67%
2019年9月,"104,745.30","101,132.50","106,001.40","99,406.20",97.54M,3.57%
2019年10月,"107,219.80","104,745.10","108,407.50","99,826.30",103.19M,2.36%
2019年11月,"108,233.30","107,220.90","109,671.90","105,260.80",95.99M,0.95%
2019年12月,"115,645.30","108,233.30","117,802.90","108,190.50",99.88M,6.85%
2020年1月,"113,760.60","115,652.00","119,593.10","112,825.50",122.06M,-1.63%
2020年2月,"104,171.60","113,760.60","117,700.50","99,951.00",126.65M,-8.43%
2020年3月,"92,214.47","104,259.51","108,803.58","85,879.64",-,-11.48%
